780.874.079.120.777.150.464,00000000000000000000;292,36779892087230336983;
784.939.483.459.087.630.336,00000000000000000000;291,84966725405382703684;
789.426.038.460.031.172.608,00000000000000000000;290,77186549620705591224;
795.377.295.500.700.549.120,00000000000000000000;289,69513630860888042662;
799.916.968.716.675.973.120,00000000000000000000;288,85547683031262522491;
805.251.292.687.881.207.808,00000000000000000000;287,90460863541710523350;
810.205.742.717.234.446.336,00000000000000000000;287,02329192287822934304;
814.515.155.734.960.930.816,00000000000000000000;286,25971970170104441422;
817.712.361.177.712.558.080,00000000000000000000;285,69496520858496069195;
824.074.574.492.226.158.592,00000000000000000000;284,58997950736653592685;
830.325.071.250.636.406.784,00000000000000000000;283,51679627670029049114;
834.492.640.940.303.319.040,00000000000000000000;282,90278045586700272906;
840.280.133.095.933.870.080,00000000000000000000;281,98679154994562168213;
844.902.155.881.874.849.792,00000000000000000000;281,06039825663930287192;
850.673.748.995.503.030.272,00000000000000000000;280,10629191084956346458;
854.888.798.713.750.618.112,00000000000000000000;279,43470759415112070201;
859.799.065.135.058.255.872,00000000000000000000;278,61496088962326211913;
864.422.630.576.022.224.896,00000000000000000000;277,86967067548596332927;
870.039.218.899.173.244.928,00000000000000000000;276,97046795610663139087;
875.337.727.455.921.045.504,00000000000000000000;276,16304734929536834898;
880.163.335.549.795.827.712,00000000000000000000;275,37853079574654202588;
885.874.284.937.875.423.232,00000000000000000000;274,48389354035356291206;
890.158.706.932.176.650.240,00000000000000000000;273,82897023597826091645;
894.205.151.246.769.192.960,00000000000000000000;273,21106691226708562681;
900.045.806.259.676.119.040,00000000000000000000;272,31443084827793654767;
904.886.572.433.811.570.688,00000000000000000000;271,58500688401551315110;
910.299.312.440.887.083.008,00000000000000000000;270,77743629563718741338;
915.899.129.732.450.484.224,00000000000000000000;269,94856164388426122969;
919.449.013.145.107.169.280,00000000000000000000;269,42571025273372242737;
924.462.494.468.815.192.064,00000000000000000000;268,69716607676781450209;
929.761.912.157.154.312.192,00000000000000000000;267,92854617724799481948;
935.276.161.810.046.648.320,00000000000000000000;267,13721817003846581429;
939.862.476.084.213.710.848,00000000000000000000;266,48520752600461491966;
945.191.697.272.176.771.072,00000000000000000000;265,73142287963963781294;
949.497.611.980.333.645.824,00000000000000000000;265,17694100131893719663;
954.971.940.254.005.592.064,00000000000000000000;264,36890550425283663571;
959.674.030.808.333.942.784,00000000000000000000;263,71874284230688090247;
964.690.662.234.061.144.064,00000000000000000000;263,72676421791328493782;
969.948.107.923.205.128.192,00000000000000000000;262,34160009845817285168;
975.908.552.751.378.989.056,00000000000000000000;261,51645580963446491296;
979.953.341.487.161.540.608,00000000000000000000;261,09458834751376343775;
985.080.784.350.466.801.664,00000000000000000000;260,29677310750099650249;
990.241.371.879.194.624.000,00000000000000000000;259,61671201264209685178;
994.933.425.247.499.976.704,00000000000000000000;259,00363897318248973534;
